order_item_id,order_id,product_id,quantity,unit_price
1069,449,2,2,32000.0
1070,449,2,2,32000.0
1071,450,6,4,15000.0
1072,450,5,1,9000.0
1073,450,2,3,32000.0
1074,451,8,5,1200.0
1075,451,8,3,1200.0
1076,451,3,1,27500.0
1077,452,7,2,4000.0
1078,452,1,1,18000.0
1079,453,3,2,27500.0
1080,454,7,4,4000.0
1081,454,8,4,1200.0
1082,454,1,3,18000.0
1083,454,8,2,1200.0
1084,455,4,1,12000.0
1085,455,3,1,27500.0
1086,455,8,4,1200.0
1087,455,1,2,18000.0
1088,456,7,3,4000.0
1089,456,4,2,12000.0
1090,456,5,2,9000.0
1091,456,2,3,32000.0
1092,457,6,2,15000.0
1093,458,2,2,32000.0
1094,459,5,3,9000.0
1095,459,8,3,1200.0
1096,459,8,1,1200.0
1097,459,1,1,18000.0
1098,460,5,5,9000.0
1099,460,7,4,4000.0
1100,460,7,3,4000.0
1101,461,2,2,32000.0
1102,461,4,4,12000.0
1103,461,6,4,15000.0
1104,462,1,2,18000.0
1105,463,4,1,12000.0
1106,463,7,3,4000.0
1107,463,7,5,4000.0
1108,463,3,2,27500.0
1109,464,3,3,27500.0
1110,464,7,2,4000.0
1111,464,6,2,15000.0
1112,465,3,2,27500.0
1113,466,7,2,4000.0
1114,466,7,3,4000.0
1115,466,4,1,12000.0
1116,466,6,5,15000.0
1117,467,7,3,4000.0
1118,467,5,4,9000.0
1119,467,7,2,4000.0
1120,468,4,3,12000.0
1121,468,5,1,9000.0
1122,468,5,5,9000.0
1123,469,4,3,12000.0
1124,469,5,5,9000.0
1125,470,7,3,4000.0
1126,470,1,3,18000.0
1127,470,3,1,27500.0
1128,471,3,3,27500.0
1129,471,8,2,1200.0
1130,471,5,1,9000.0
1131,471,4,2,12000.0
1132,472,3,1,27500.0
1133,473,4,3,12000.0
1134,473,7,3,4000.0
1135,473,6,4,15000.0
1136,474,1,1,18000.0
1137,474,1,1,18000.0
1138,475,7,1,4000.0
1139,475,3,3,27500.0
1140,475,4,5,12000.0
1141,476,2,1,32000.0
1142,476,2,1,32000.0
1143,476,8,3,1200.0
1144,477,4,3,12000.0
1145,477,6,4,15000.0
1146,477,1,3,18000.0
1147,477,7,1,4000.0
1148,478,6,5,15000.0
1149,478,5,2,9000.0
1150,478,5,3,9000.0
1151,479,6,1,15000.0
1152,479,4,3,12000.0
1153,480,1,1,18000.0
1154,480,4,3,12000.0
1155,481,2,1,32000.0
1156,481,5,2,9000.0
1157,482,1,1,18000.0
1158,482,6,2,15000.0
1159,482,5,4,9000.0
1160,482,1,1,18000.0
1161,483,8,3,1200.0
1162,483,2,2,32000.0
1163,483,5,2,9000.0
1164,483,1,2,18000.0
1165,484,1,1,18000.0
1166,484,3,3,27500.0
1167,484,5,4,9000.0
1168,485,3,1,27500.0
1169,485,4,2,12000.0
1170,485,3,3,27500.0
1171,486,6,4,15000.0
1172,486,2,1,32000.0
1173,487,5,4,9000.0
1174,487,8,4,1200.0
1175,488,6,1,15000.0
1176,488,8,4,1200.0
1177,488,3,2,27500.0
1178,488,6,3,15000.0
1179,489,4,1,12000.0
1180,489,2,1,32000.0
1181,489,4,5,12000.0
1182,490,4,3,12000.0
1183,491,8,1,1200.0
1184,491,1,1,18000.0
1185,491,8,2,1200.0
1186,492,1,2,18000.0
1187,492,7,3,4000.0
1188,492,8,1,1200.0
1189,493,6,3,15000.0
1190,493,7,1,4000.0
1191,493,3,2,27500.0
1192,493,1,2,18000.0
1193,494,3,3,27500.0
1194,494,8,2,1200.0
1195,494,6,5,15000.0
1196,494,2,1,32000.0
1197,495,7,4,4000.0
1198,495,5,3,9000.0
1199,495,3,1,27500.0
1200,496,3,1,27500.0
1201,497,8,5,1200.0
1202,498,1,3,18000.0
1203,498,2,2,32000.0
1204,498,1,2,18000.0
1205,498,5,1,9000.0
1206,499,5,3,9000.0
1207,500,8,1,1200.0
1208,501,5,2,9000.0
1209,501,4,5,12000.0
1210,501,8,2,1200.0
1211,501,3,1,27500.0
1212,502,3,2,27500.0
1213,502,6,3,15000.0
1214,502,7,2,4000.0
1215,502,4,1,12000.0
1216,503,5,3,9000.0
1217,503,8,1,1200.0
1218,503,5,5,9000.0
1219,504,1,2,18000.0
1220,504,8,1,1200.0
1221,504,3,1,27500.0
1222,505,2,3,32000.0
1223,505,6,2,15000.0
1224,505,8,4,1200.0
1225,506,3,3,27500.0
1226,506,6,4,15000.0
1227,507,8,3,1200.0
1228,507,3,1,27500.0
1229,507,6,5,15000.0
1230,507,3,1,27500.0
1231,508,3,3,27500.0
1232,509,3,3,27500.0
1233,509,5,1,9000.0
1234,510,6,3,15000.0
1235,510,7,2,4000.0
1236,511,7,2,4000.0
1237,511,5,2,9000.0
1238,512,1,3,18000.0
1239,512,6,1,15000.0
1240,512,4,2,12000.0
1241,513,1,2,18000.0
1242,514,2,3,32000.0
1243,514,2,1,32000.0
1244,515,2,2,32000.0
1245,515,5,5,9000.0
1246,516,7,5,4000.0
1247,516,8,4,1200.0
1248,516,5,1,9000.0
1249,516,2,3,32000.0
1250,517,7,3,4000.0
1251,518,3,3,27500.0
1252,518,8,4,1200.0
1253,518,8,2,1200.0
1254,518,6,5,15000.0
1255,519,5,1,9000.0
1256,519,7,2,4000.0
1257,519,4,3,12000.0
1258,519,3,1,27500.0
1259,520,2,1,32000.0
1260,520,3,1,27500.0
1261,521,4,1,12000.0
1262,521,5,4,9000.0
1263,521,2,1,32000.0
1264,522,5,5,9000.0
1265,522,2,3,32000.0
1266,522,3,3,27500.0
1267,522,4,1,12000.0
1268,523,7,4,4000.0
1269,523,1,3,18000.0
1270,523,3,3,27500.0
1271,523,1,1,18000.0
1272,524,4,5,12000.0
1273,524,7,2,4000.0
1274,524,2,1,32000.0
1275,525,4,5,12000.0
1276,525,4,5,12000.0
1277,525,1,2,18000.0
1278,526,1,1,18000.0
1279,526,8,4,1200.0
1280,527,4,2,12000.0
1281,527,3,3,27500.0
1282,527,4,5,12000.0
1283,527,7,2,4000.0
1284,528,6,1,15000.0
1285,529,2,1,32000.0
1286,529,7,5,4000.0
1287,529,5,1,9000.0
1288,529,1,1,18000.0
1289,530,4,2,12000.0
1290,530,3,1,27500.0
1291,531,6,2,15000.0
1292,531,8,5,1200.0
1293,532,7,4,4000.0
1294,533,6,5,15000.0
1295,533,3,1,27500.0
1296,533,2,3,32000.0
1297,533,5,2,9000.0
1298,534,7,1,4000.0
1299,534,8,5,1200.0
1300,534,2,2,32000.0
1301,534,7,5,4000.0
1302,535,6,4,15000.0
1303,535,3,3,27500.0
1304,535,1,3,18000.0
1305,536,7,2,4000.0
1306,536,6,5,15000.0
1307,536,2,1,32000.0
1308,536,6,4,15000.0
1309,537,6,3,15000.0
1310,537,4,5,12000.0
1311,538,5,2,9000.0
1312,538,1,2,18000.0
1313,538,5,4,9000.0
1314,538,3,3,27500.0
1315,539,2,2,32000.0
1316,539,7,4,4000.0
1317,539,1,3,18000.0
1318,540,5,5,9000.0
1319,540,6,5,15000.0
1320,540,5,4,9000.0
1321,540,5,1,9000.0
1322,541,2,2,32000.0
1323,541,8,2,1200.0
1324,541,5,4,9000.0
1325,542,7,3,4000.0
1326,543,6,1,15000.0
1327,543,3,3,27500.0
1328,543,7,1,4000.0
1329,544,3,2,27500.0
1330,545,1,1,18000.0
1331,545,3,2,27500.0
1332,545,5,3,9000.0
1333,546,1,2,18000.0
1334,546,8,3,1200.0
1335,547,5,1,9000.0
1336,547,6,4,15000.0
1337,547,4,1,12000.0
1338,547,3,2,27500.0
1339,548,1,3,18000.0
1340,548,6,4,15000.0
1341,549,4,1,12000.0
1342,549,6,4,15000.0
1343,549,5,1,9000.0
1344,550,5,4,9000.0
1345,550,8,5,1200.0
1346,550,1,3,18000.0
1347,550,8,1,1200.0
1348,551,1,1,18000.0
1349,551,2,3,32000.0
1350,551,4,4,12000.0
1351,551,6,1,15000.0
1352,552,5,2,9000.0
1353,552,1,2,18000.0
1354,552,8,3,1200.0
1355,553,6,2,15000.0
1356,553,5,1,9000.0
1357,553,7,2,4000.0
1358,553,3,1,27500.0
1359,554,3,2,27500.0
1360,554,7,2,4000.0
1361,554,3,1,27500.0
1362,554,2,3,32000.0
1363,555,8,1,1200.0
1364,555,5,4,9000.0
1365,555,5,4,9000.0
1366,556,6,5,15000.0
1367,556,4,5,12000.0
1368,556,7,3,4000.0
1369,557,1,2,18000.0
1370,557,2,1,32000.0
1371,557,5,3,9000.0
1372,558,1,3,18000.0
1373,559,2,3,32000.0
1374,560,8,4,1200.0
1375,560,3,2,27500.0
1376,561,6,5,15000.0
1377,561,6,3,15000.0
1378,562,3,3,27500.0
1379,562,6,2,15000.0
1380,562,6,1,15000.0
1381,563,2,2,32000.0
1382,563,2,1,32000.0
1383,563,6,1,15000.0
1384,564,5,4,9000.0
1385,565,4,3,12000.0
1386,565,3,2,27500.0
1387,565,8,5,1200.0
1388,566,2,2,32000.0
1389,566,5,5,9000.0
1390,566,8,2,1200.0
1391,566,5,3,9000.0
1392,567,8,5,1200.0
1393,567,1,1,18000.0
1394,568,2,3,32000.0
1395,569,7,1,4000.0
1396,569,8,5,1200.0
1397,570,8,5,1200.0
1398,570,8,2,1200.0
1399,571,2,2,32000.0
1400,571,3,1,27500.0
1401,571,8,3,1200.0
1402,572,4,4,12000.0
1403,572,1,1,18000.0
1404,572,2,2,32000.0
1405,573,8,1,1200.0
1406,573,8,4,1200.0
1407,573,7,2,4000.0
1408,573,7,5,4000.0
1409,574,3,3,27500.0
1410,574,5,4,9000.0
1411,574,7,3,4000.0
1412,574,6,1,15000.0
1413,575,1,1,18000.0
1414,576,4,5,12000.0
1415,576,1,3,18000.0
1416,576,4,3,12000.0
1417,576,3,1,27500.0
1418,577,5,2,9000.0
1419,577,5,4,9000.0
1420,577,5,5,9000.0
1421,578,6,4,15000.0
1422,578,3,3,27500.0
1423,578,6,4,15000.0
1424,578,6,5,15000.0
1425,579,1,1,18000.0
1426,580,2,1,32000.0
1427,580,5,5,9000.0
1428,580,4,5,12000.0
1429,580,8,1,1200.0
1430,581,5,3,9000.0
1431,581,2,2,32000.0
1432,581,4,4,12000.0
1433,582,2,1,32000.0
1434,583,7,5,4000.0
1435,583,2,1,32000.0
1436,583,4,5,12000.0
1437,584,1,1,18000.0
1438,584,3,1,27500.0
1439,584,8,4,1200.0
1440,585,7,5,4000.0
1441,585,4,2,12000.0
1442,585,6,1,15000.0
1443,585,6,5,15000.0
1444,586,6,2,15000.0
1445,587,2,3,32000.0
1446,588,8,3,1200.0
1447,588,3,3,27500.0
1448,589,1,3,18000.0
1449,589,1,3,18000.0
1450,589,6,5,15000.0
1451,589,2,3,32000.0
1452,590,3,2,27500.0
1453,591,8,2,1200.0
1454,591,7,4,4000.0
1455,591,3,2,27500.0
1456,592,4,2,12000.0
1457,592,6,2,15000.0
1458,592,1,3,18000.0
1459,592,1,3,18000.0
1460,593,2,2,32000.0
1461,593,5,4,9000.0
1462,593,4,1,12000.0
1463,593,6,4,15000.0
1464,594,6,3,15000.0
1465,594,2,1,32000.0
1466,595,3,3,27500.0
1467,596,3,3,27500.0
1468,597,6,2,15000.0
1469,598,5,1,9000.0
1470,598,7,1,4000.0
1471,598,1,1,18000.0
1472,599,6,5,15000.0
1473,599,5,4,9000.0
1474,600,1,1,18000.0
1475,601,4,1,12000.0
1476,601,5,2,9000.0
1477,601,8,4,1200.0
1478,601,4,4,12000.0
1479,602,5,4,9000.0
1480,602,2,3,32000.0
1481,602,4,5,12000.0
1482,603,7,4,4000.0
1483,604,3,1,27500.0
1484,605,5,3,9000.0
1485,605,6,1,15000.0
1486,605,4,3,12000.0
1487,605,8,2,1200.0
1488,606,1,3,18000.0
1489,606,7,5,4000.0
1490,607,1,1,18000.0
1491,607,5,2,9000.0
1492,607,2,3,32000.0
1493,608,4,2,12000.0
1494,608,4,4,12000.0
1495,608,5,4,9000.0
1496,609,1,3,18000.0
1497,610,1,1,18000.0
1498,610,3,2,27500.0
1499,610,3,2,27500.0
1500,610,5,2,9000.0
1501,611,4,1,12000.0
1502,611,1,3,18000.0
1503,612,5,3,9000.0
1504,613,5,1,9000.0
1505,613,4,2,12000.0
1506,613,5,3,9000.0
1507,613,4,5,12000.0
1508,614,2,3,32000.0
1509,614,3,1,27500.0
1510,614,5,5,9000.0
1511,615,3,3,27500.0
1512,615,7,3,4000.0
1513,615,7,2,4000.0
1514,615,3,1,27500.0
1515,616,3,2,27500.0
1516,616,1,2,18000.0
1517,617,1,1,18000.0
1518,618,7,2,4000.0
1519,619,8,2,1200.0
1520,619,1,1,18000.0
1521,619,1,1,18000.0
1522,619,6,2,15000.0
1523,620,4,4,12000.0
1524,620,1,1,18000.0
1525,620,6,4,15000.0
1526,621,8,2,1200.0
1527,622,8,2,1200.0
1528,623,8,2,1200.0
1529,624,1,3,18000.0
1530,624,8,1,1200.0
1531,624,7,4,4000.0
1532,624,3,1,27500.0
1533,625,7,1,4000.0
1534,625,8,1,1200.0
1535,625,3,3,27500.0
1536,626,5,3,9000.0
1537,626,4,4,12000.0
1538,626,1,1,18000.0
1539,626,4,3,12000.0
1540,627,7,1,4000.0
1541,628,2,1,32000.0
1542,628,1,3,18000.0
1543,628,5,3,9000.0
1544,629,1,1,18000.0
1545,629,3,2,27500.0
1546,629,6,3,15000.0
1547,629,2,1,32000.0
1548,630,5,5,9000.0
1549,630,1,3,18000.0
1550,630,3,2,27500.0
1551,630,6,3,15000.0
1552,631,3,1,27500.0
1553,632,3,2,27500.0
1554,633,5,4,9000.0
1555,633,7,5,4000.0
1556,633,7,2,4000.0
1557,633,4,4,12000.0
1558,634,5,4,9000.0
1559,634,5,1,9000.0
1560,634,4,4,12000.0
1561,635,1,2,18000.0
1562,636,5,1,9000.0
1563,636,1,2,18000.0
1564,636,4,4,12000.0
1565,636,3,1,27500.0
1566,637,7,3,4000.0
1567,637,8,1,1200.0
1568,637,3,1,27500.0
1569,638,7,2,4000.0
1570,638,3,3,27500.0
1571,638,1,1,18000.0
1572,639,3,1,27500.0
1573,639,6,3,15000.0
1574,639,1,1,18000.0
1575,639,4,1,12000.0
1576,640,4,3,12000.0
1577,640,7,4,4000.0
1578,640,4,5,12000.0
1579,640,2,3,32000.0
1580,641,2,2,32000.0
1581,642,7,5,4000.0
1582,643,4,4,12000.0
1583,643,8,5,1200.0
1584,643,1,2,18000.0
1585,643,1,3,18000.0
1586,644,7,4,4000.0
1587,645,5,2,9000.0
1588,646,8,1,1200.0
1589,646,2,3,32000.0
1590,647,5,3,9000.0
1591,647,3,3,27500.0
1592,647,5,2,9000.0
1593,648,2,2,32000.0
1594,649,1,2,18000.0
1595,649,6,4,15000.0
1596,649,5,3,9000.0
1597,649,5,4,9000.0
1598,650,1,3,18000.0
1599,651,2,3,32000.0
1600,651,3,1,27500.0
1601,652,1,1,18000.0
1602,652,7,2,4000.0
1603,652,1,3,18000.0
1604,653,3,2,27500.0
1605,653,4,3,12000.0
1606,653,4,4,12000.0
1607,654,1,1,18000.0
1608,654,5,1,9000.0
1609,654,3,3,27500.0
1610,654,2,3,32000.0
1611,655,7,1,4000.0
1612,656,1,2,18000.0
1613,656,7,1,4000.0
1614,656,1,1,18000.0
1615,657,7,4,4000.0
1616,657,1,1,18000.0
1617,657,2,1,32000.0
1618,658,1,1,18000.0
1619,659,7,1,4000.0
1620,659,6,1,15000.0
1621,660,1,2,18000.0
1622,660,7,4,4000.0
1623,660,6,2,15000.0
1624,661,5,2,9000.0
1625,662,7,1,4000.0
1626,662,2,3,32000.0
1627,662,2,2,32000.0
1628,663,5,4,9000.0
1629,663,3,2,27500.0
1630,664,8,4,1200.0
1631,665,3,2,27500.0
1632,666,7,4,4000.0
1633,667,3,1,27500.0
1634,667,5,1,9000.0
1635,667,8,4,1200.0
1636,667,8,5,1200.0
1637,668,2,3,32000.0
1638,668,3,3,27500.0
1639,668,1,3,18000.0
1640,668,4,3,12000.0
1641,669,5,5,9000.0
1642,670,4,3,12000.0
1643,670,5,2,9000.0
1644,671,3,1,27500.0
1645,671,3,1,27500.0
1646,671,6,4,15000.0
1647,671,5,5,9000.0
1648,672,1,2,18000.0
1649,672,5,3,9000.0
1650,673,4,5,12000.0
1651,673,2,3,32000.0
1652,673,3,2,27500.0
1653,673,4,1,12000.0
1654,674,5,5,9000.0
1655,674,3,3,27500.0
1656,674,2,3,32000.0
1657,675,7,4,4000.0
1658,676,1,1,18000.0
1659,677,2,3,32000.0
1660,677,3,1,27500.0
1661,677,1,1,18000.0
1662,678,1,1,18000.0
1663,678,8,2,1200.0
1664,678,2,3,32000.0
1665,678,7,1,4000.0
1666,679,2,3,32000.0
1667,679,8,5,1200.0
1668,680,2,1,32000.0
1669,681,5,4,9000.0
1670,681,2,1,32000.0
1671,682,7,1,4000.0
1672,682,2,3,32000.0
1673,682,7,2,4000.0
1674,682,6,5,15000.0
1675,683,8,5,1200.0
1676,683,6,3,15000.0
1677,683,1,3,18000.0
1678,684,4,3,12000.0
1679,684,3,3,27500.0
1680,684,2,1,32000.0
1681,685,1,2,18000.0
1682,685,3,2,27500.0
1683,685,1,3,18000.0
1684,685,4,4,12000.0
1685,686,8,2,1200.0
1686,687,5,4,9000.0
1687,687,8,1,1200.0
1688,687,4,4,12000.0
1689,687,6,2,15000.0
1690,688,1,1,18000.0
1691,689,6,4,15000.0
1692,689,1,1,18000.0
1693,689,3,3,27500.0
1694,690,4,4,12000.0
1695,690,3,1,27500.0
1696,691,7,5,4000.0
1697,691,6,4,15000.0
1698,691,5,4,9000.0
1699,691,8,1,1200.0
1700,692,7,5,4000.0
1701,693,3,1,27500.0
1702,693,6,1,15000.0
1703,693,2,2,32000.0
1704,694,1,1,18000.0
1705,694,4,3,12000.0
1706,694,1,3,18000.0
1707,694,5,2,9000.0
1708,695,3,2,27500.0
1709,695,5,5,9000.0
1710,696,7,5,4000.0
1711,697,1,1,18000.0
1712,697,2,2,32000.0
1713,698,5,4,9000.0
1714,698,4,2,12000.0
1715,698,6,2,15000.0
1716,698,5,5,9000.0
1717,699,5,4,9000.0
1718,700,2,2,32000.0
1719,700,8,2,1200.0
1720,700,6,3,15000.0
1721,700,2,1,32000.0
1722,701,2,1,32000.0
1723,701,4,5,12000.0
1724,701,6,5,15000.0
1725,702,3,2,27500.0
1726,702,1,3,18000.0
1727,702,8,2,1200.0
1728,703,7,3,4000.0
1729,703,5,4,9000.0
1730,703,8,4,1200.0
1731,704,1,2,18000.0
1732,705,7,3,4000.0
1733,705,8,5,1200.0
1734,705,4,4,12000.0
1735,706,5,2,9000.0
1736,706,1,1,18000.0
1737,706,8,3,1200.0
1738,707,8,2,1200.0
1739,707,7,1,4000.0
1740,707,3,3,27500.0
1741,708,7,2,4000.0
1742,708,8,2,1200.0
1743,708,5,1,9000.0
1744,708,8,4,1200.0
1745,709,4,2,12000.0
1746,709,8,1,1200.0
1747,709,4,3,12000.0
1748,709,4,5,12000.0
1749,710,3,1,27500.0
1750,710,7,5,4000.0
1751,710,8,5,1200.0
1752,711,7,5,4000.0
1753,711,4,2,12000.0
1754,711,1,3,18000.0
1755,712,1,3,18000.0
1756,712,3,2,27500.0
1757,712,4,5,12000.0
1758,713,7,3,4000.0
1759,713,1,2,18000.0
1760,713,4,3,12000.0
1761,713,7,4,4000.0
1762,714,8,3,1200.0
1763,714,6,3,15000.0
1764,714,3,2,27500.0
1765,714,2,3,32000.0
1766,715,3,1,27500.0
1767,715,8,2,1200.0
1768,715,7,2,4000.0
1769,716,3,3,27500.0
1770,716,3,2,27500.0
1771,717,8,4,1200.0
1772,717,2,2,32000.0
1773,717,2,2,32000.0
1774,718,2,2,32000.0
1775,718,5,5,9000.0
1776,718,7,5,4000.0
1777,719,7,5,4000.0
1778,720,3,1,27500.0
1779,720,3,3,27500.0
1780,721,3,3,27500.0
1781,721,7,3,4000.0
1782,721,8,1,1200.0
1783,722,8,4,1200.0
1784,723,7,2,4000.0
1785,724,5,5,9000.0
1786,725,3,2,27500.0
1787,725,5,4,9000.0
1788,725,4,1,12000.0
1789,725,8,2,1200.0
1790,726,1,3,18000.0
1791,726,4,5,12000.0
1792,727,6,5,15000.0
1793,727,6,1,15000.0
1794,728,3,2,27500.0
1795,728,3,2,27500.0
1796,729,7,2,4000.0
1797,730,1,1,18000.0
1798,730,7,4,4000.0
1799,730,8,4,1200.0
1800,730,6,2,15000.0
1801,731,4,5,12000.0
1802,731,8,3,1200.0
1803,731,6,1,15000.0
1804,732,5,1,9000.0
1805,732,7,4,4000.0
1806,732,6,4,15000.0
1807,732,1,1,18000.0
1808,733,3,3,27500.0
1809,734,5,2,9000.0
1810,734,1,2,18000.0
1811,734,5,5,9000.0
1812,735,6,2,15000.0
1813,735,4,2,12000.0
1814,736,1,1,18000.0
1815,737,1,1,18000.0
1816,737,4,3,12000.0
1817,737,5,3,9000.0
1818,738,4,5,12000.0
1819,738,4,2,12000.0
1820,738,4,2,12000.0
1821,739,3,1,27500.0
1822,739,1,2,18000.0
1823,739,4,1,12000.0
1824,739,3,2,27500.0
1825,740,8,3,1200.0
1826,741,1,1,18000.0
1827,741,3,1,27500.0
1828,742,5,5,9000.0
1829,742,6,3,15000.0
1830,742,3,1,27500.0
1831,742,1,2,18000.0
1832,743,8,3,1200.0
1833,743,2,3,32000.0
1834,744,2,2,32000.0
1835,744,6,2,15000.0
1836,745,8,3,1200.0
1837,745,3,3,27500.0
1838,745,7,3,4000.0
1839,746,2,2,32000.0
1840,746,4,1,12000.0
1841,746,1,3,18000.0
1842,746,3,3,27500.0
1843,747,5,1,9000.0
1844,747,4,2,12000.0
1845,748,6,3,15000.0
1846,748,1,2,18000.0
1847,749,2,3,32000.0
1848,749,2,2,32000.0
1849,750,8,2,1200.0
1850,750,5,4,9000.0
1851,750,3,2,27500.0
1852,750,5,2,9000.0
1853,751,6,5,15000.0
1854,751,2,3,32000.0
1855,751,3,3,27500.0
1856,752,7,4,4000.0
1857,753,4,2,12000.0
1858,753,7,3,4000.0
1859,754,6,4,15000.0
1860,754,5,4,9000.0
1861,755,4,5,12000.0
1862,755,3,2,27500.0
1863,755,7,4,4000.0
1864,756,7,4,4000.0
1865,756,3,3,27500.0
1866,756,3,2,27500.0
1867,757,2,3,32000.0
1868,757,7,2,4000.0
1869,757,3,1,27500.0
1870,758,6,4,15000.0
1871,758,3,2,27500.0
1872,759,3,3,27500.0
1873,759,1,1,18000.0
1874,759,3,1,27500.0
1875,760,1,1,18000.0
1876,760,7,4,4000.0
1877,761,1,2,18000.0
1878,761,6,1,15000.0
1879,761,6,4,15000.0
1880,761,4,2,12000.0
1881,762,4,5,12000.0
1882,763,6,2,15000.0
1883,763,3,1,27500.0
1884,764,7,1,4000.0
1885,764,1,2,18000.0
1886,765,6,4,15000.0
1887,766,1,2,18000.0
1888,766,7,2,4000.0
1889,766,7,3,4000.0
1890,766,4,5,12000.0
1891,767,4,4,12000.0
1892,767,3,1,27500.0
1893,767,5,4,9000.0
1894,768,2,1,32000.0
1895,768,4,4,12000.0
1896,769,5,1,9000.0
1897,769,7,3,4000.0
1898,769,3,1,27500.0
1899,770,2,3,32000.0
1900,770,4,4,12000.0
1901,770,3,2,27500.0
1902,771,1,2,18000.0
1903,771,4,3,12000.0
1904,771,5,2,9000.0
1905,771,1,2,18000.0
1906,772,2,3,32000.0
1907,772,8,1,1200.0
1908,772,2,2,32000.0
1909,773,3,1,27500.0
1910,773,3,2,27500.0
1911,773,4,4,12000.0
1912,774,3,1,27500.0
1913,774,5,3,9000.0
1914,774,7,3,4000.0
1915,774,4,5,12000.0
1916,775,3,2,27500.0
1917,776,3,2,27500.0
1918,776,1,2,18000.0
1919,776,8,2,1200.0
1920,776,4,5,12000.0
1921,777,6,2,15000.0
1922,778,5,2,9000.0
1923,778,2,2,32000.0
1924,778,5,2,9000.0
1925,778,6,5,15000.0
1926,779,8,5,1200.0
1927,779,2,2,32000.0
1928,780,2,2,32000.0
1929,780,4,4,12000.0
1930,780,5,3,9000.0
1931,780,4,4,12000.0
1932,781,6,4,15000.0
1933,781,5,4,9000.0
1934,781,8,2,1200.0
1935,781,7,2,4000.0
1936,782,2,3,32000.0
1937,782,6,5,15000.0
1938,782,1,1,18000.0
1939,783,2,1,32000.0
1940,783,5,3,9000.0
1941,784,1,2,18000.0
1942,784,4,3,12000.0
1943,784,7,4,4000.0
1944,784,1,2,18000.0
1945,785,4,2,12000.0
1946,785,1,2,18000.0
1947,785,8,4,1200.0
1948,785,4,1,12000.0
1949,786,3,1,27500.0
1950,787,5,1,9000.0
1951,787,1,3,18000.0
1952,787,8,5,1200.0
1953,787,7,3,4000.0
1954,788,7,4,4000.0
1955,789,3,3,27500.0
1956,789,8,4,1200.0
1957,789,1,3,18000.0
1958,790,5,5,9000.0
1959,791,5,5,9000.0
1960,792,1,2,18000.0
1961,792,7,2,4000.0
1962,792,3,1,27500.0
1963,792,2,2,32000.0
1964,793,8,2,1200.0
1965,794,3,2,27500.0
1966,795,4,2,12000.0
1967,795,8,1,1200.0
1968,795,8,1,1200.0
1969,796,7,5,4000.0
1970,796,5,2,9000.0
1971,797,2,3,32000.0
1972,797,4,3,12000.0
1973,798,7,4,4000.0
1974,798,1,2,18000.0
1975,798,3,1,27500.0
1976,799,6,3,15000.0
1977,800,4,5,12000.0
1978,800,5,2,9000.0
1979,800,1,3,18000.0
1980,801,7,4,4000.0
1981,802,4,1,12000.0
1982,802,6,5,15000.0
1983,802,1,1,18000.0
1984,803,2,2,32000.0
1985,803,1,1,18000.0
1986,804,7,3,4000.0
1987,804,1,2,18000.0
1988,805,2,2,32000.0
1989,806,3,3,27500.0
1990,806,5,3,9000.0
1991,806,6,1,15000.0
1992,806,1,2,18000.0
1993,807,3,3,27500.0
1994,807,8,3,1200.0
1995,807,2,1,32000.0
1996,808,7,1,4000.0
1997,809,1,3,18000.0
1998,810,1,3,18000.0
1999,810,3,2,27500.0
2000,810,4,3,12000.0
2001,810,5,3,9000.0
2002,811,5,3,9000.0
2003,811,8,1,1200.0
2004,812,3,2,27500.0
2005,812,3,3,27500.0
2006,812,6,2,15000.0
2007,813,4,4,12000.0
2008,813,6,2,15000.0
2009,814,7,1,4000.0
2010,814,4,5,12000.0
2011,814,7,4,4000.0
2012,814,1,1,18000.0
2013,815,5,1,9000.0
2014,815,6,3,15000.0
2015,816,8,3,1200.0
2016,817,7,3,4000.0
2017,817,3,1,27500.0
2018,818,6,3,15000.0
2019,818,7,4,4000.0
2020,819,7,4,4000.0
2021,820,5,5,9000.0
2022,820,2,1,32000.0
2023,820,6,5,15000.0
2024,820,5,5,9000.0
2025,821,1,2,18000.0
2026,821,3,3,27500.0
2027,822,3,1,27500.0
2028,822,7,4,4000.0
2029,822,7,1,4000.0
2030,822,8,5,1200.0
2031,823,7,5,4000.0
2032,823,3,3,27500.0
2033,823,4,2,12000.0
2034,824,8,4,1200.0
2035,824,8,5,1200.0
2036,824,3,2,27500.0
2037,824,7,1,4000.0
2038,825,1,3,18000.0
2039,825,5,5,9000.0
2040,826,2,1,32000.0
2041,826,3,2,27500.0
2042,827,5,1,9000.0
2043,827,8,4,1200.0
2044,827,3,3,27500.0
2045,828,1,2,18000.0
2046,828,2,1,32000.0
2047,829,6,2,15000.0
2048,829,8,2,1200.0
2049,829,1,3,18000.0
2050,829,7,3,4000.0
2051,830,5,1,9000.0
2052,830,6,5,15000.0
2053,831,6,2,15000.0
2054,831,1,3,18000.0
2055,832,5,5,9000.0
2056,833,6,4,15000.0
2057,834,4,1,12000.0
2058,834,8,5,1200.0
2059,834,7,4,4000.0
2060,835,3,3,27500.0
2061,835,5,1,9000.0
2062,835,5,2,9000.0
2063,835,5,4,9000.0
2064,836,4,4,12000.0
2065,837,1,1,18000.0
2066,838,2,2,32000.0
