timestamp,service,level,message,latency_ms,request_id
2026-06-08T03:25:11,telemetry-ingest,WARN,rate limit near threshold,169,req-207282
2026-06-08T03:25:24,fleet-api,INFO,task dispatched,163,req-778787
2026-06-08T03:25:37,billing,WARN,connection pool 85% used,96,req-817659
2026-06-08T03:25:50,fleet-api,INFO,request handled,106,req-389913
2026-06-08T03:26:03,notification,INFO,task dispatched,86,req-787991
2026-06-08T03:26:16,notification,WARN,connection pool 85% used,68,req-257212
2026-06-08T03:26:29,billing,ERROR,db connection refused,1265,req-944554
2026-06-08T03:26:42,billing,INFO,task dispatched,194,req-246726
2026-06-08T03:26:55,notification,INFO,cache warmed,95,req-372028
2026-06-08T03:27:08,task-scheduler,INFO,cache warmed,208,req-137034
2026-06-08T03:27:21,billing,ERROR,db connection refused,2621,req-819656
2026-06-08T03:27:34,billing,WARN,rate limit near threshold,191,req-475911
2026-06-08T03:27:47,billing,INFO,healthcheck ok,235,req-789558
2026-06-08T03:28:00,billing,INFO,task dispatched,44,req-593649
2026-06-08T03:28:13,auth-gw,ERROR,invalid command rejected,2299,req-812730
2026-06-08T03:28:26,telemetry-ingest,WARN,latency above 800ms,76,req-472541
2026-06-08T03:28:39,auth-gw,ERROR,invalid command rejected,3514,req-489737
2026-06-08T03:28:52,telemetry-ingest,WARN,connection pool 85% used,138,req-992562
2026-06-08T03:29:05,fleet-api,INFO,request handled,241,req-765213
2026-06-08T03:29:18,billing,WARN,latency above 800ms,140,req-303993
2026-06-08T03:29:31,billing,INFO,cache warmed,155,req-412848
2026-06-08T03:29:44,task-scheduler,INFO,healthcheck ok,55,req-310026
2026-06-08T03:29:57,telemetry-ingest,INFO,token refreshed,248,req-579798
2026-06-08T03:30:10,auth-gw,INFO,healthcheck ok,219,req-184736
2026-06-08T03:30:23,task-scheduler,INFO,healthcheck ok,100,req-765320
2026-06-08T03:30:36,fleet-api,INFO,cache warmed,90,req-319553
2026-06-08T03:30:49,auth-gw,WARN,retrying upstream call,145,req-923353
2026-06-08T03:31:02,fleet-api,INFO,token refreshed,131,req-764259
2026-06-08T03:31:15,task-scheduler,INFO,cache warmed,142,req-501936
2026-06-08T03:31:28,fleet-api,INFO,token refreshed,71,req-866151
2026-06-08T03:31:41,telemetry-ingest,INFO,task dispatched,213,req-973703
2026-06-08T03:31:54,billing,INFO,request handled,193,req-104324
2026-06-08T03:32:07,notification,ERROR,db connection refused,3620,req-427252
2026-06-08T03:32:20,auth-gw,INFO,cache warmed,148,req-717265
2026-06-08T03:32:33,telemetry-ingest,INFO,request handled,230,req-147939
2026-06-08T03:32:46,telemetry-ingest,INFO,cache warmed,206,req-645561
2026-06-08T03:32:59,billing,INFO,task dispatched,131,req-820141
2026-06-08T03:33:12,auth-gw,INFO,cache warmed,111,req-886553
2026-06-08T03:33:25,auth-gw,INFO,cache warmed,24,req-339513
2026-06-08T03:33:38,auth-gw,ERROR,db connection refused,979,req-718337
2026-06-08T03:33:51,billing,INFO,request handled,113,req-845652
2026-06-08T03:34:04,notification,INFO,cache warmed,244,req-771425
2026-06-08T03:34:17,telemetry-ingest,CRITICAL,telemetry ingest backlog > 10k,1198,req-722774
2026-06-08T03:34:30,fleet-api,WARN,latency above 800ms,187,req-976735
2026-06-08T03:34:43,fleet-api,INFO,request handled,126,req-565897
2026-06-08T03:34:56,task-scheduler,INFO,token refreshed,84,req-597440
2026-06-08T03:35:09,notification,INFO,healthcheck ok,197,req-819050
2026-06-08T03:35:22,notification,INFO,task dispatched,127,req-793805
2026-06-08T03:35:35,fleet-api,WARN,connection pool 85% used,179,req-735053
2026-06-08T03:35:48,notification,INFO,cache warmed,232,req-210010
2026-06-08T03:36:01,billing,ERROR,upstream timeout,1733,req-922880
2026-06-08T03:36:14,fleet-api,INFO,healthcheck ok,175,req-309452
2026-06-08T03:36:27,telemetry-ingest,INFO,healthcheck ok,111,req-837606
2026-06-08T03:36:40,task-scheduler,INFO,healthcheck ok,30,req-674765
2026-06-08T03:36:53,task-scheduler,INFO,cache warmed,104,req-345896
2026-06-08T03:37:06,fleet-api,INFO,request handled,48,req-975804
2026-06-08T03:37:19,billing,WARN,rate limit near threshold,58,req-194458
2026-06-08T03:37:32,billing,INFO,request handled,85,req-775636
2026-06-08T03:37:45,auth-gw,INFO,task dispatched,87,req-586830
2026-06-08T03:37:58,fleet-api,INFO,healthcheck ok,243,req-141360
2026-06-08T03:38:11,telemetry-ingest,INFO,task dispatched,129,req-874415
2026-06-08T03:38:24,fleet-api,INFO,request handled,22,req-993385
2026-06-08T03:38:37,auth-gw,WARN,retrying upstream call,104,req-474894
2026-06-08T03:38:50,task-scheduler,WARN,connection pool 85% used,244,req-868677
2026-06-08T03:39:03,fleet-api,INFO,task dispatched,66,req-219361
2026-06-08T03:39:16,task-scheduler,INFO,cache warmed,89,req-976303
2026-06-08T03:39:29,task-scheduler,WARN,rate limit near threshold,224,req-542226
2026-06-08T03:39:42,notification,INFO,request handled,53,req-829987
2026-06-08T03:39:55,notification,INFO,healthcheck ok,46,req-536236
2026-06-08T03:40:08,billing,INFO,token refreshed,193,req-559447
2026-06-08T03:40:21,auth-gw,WARN,rate limit near threshold,219,req-476018
2026-06-08T03:40:34,billing,INFO,healthcheck ok,143,req-611833
2026-06-08T03:40:47,fleet-api,INFO,cache warmed,31,req-166412
2026-06-08T03:41:00,telemetry-ingest,WARN,connection pool 85% used,23,req-838793
2026-06-08T03:41:13,notification,INFO,token refreshed,205,req-692458
2026-06-08T03:41:26,auth-gw,WARN,connection pool 85% used,152,req-648513
2026-06-08T03:41:39,notification,WARN,latency above 800ms,130,req-793856
2026-06-08T03:41:52,notification,INFO,cache warmed,108,req-795951
2026-06-08T03:42:05,notification,WARN,rate limit near threshold,58,req-979789
2026-06-08T03:42:18,billing,WARN,latency above 800ms,22,req-774652
2026-06-08T03:42:31,auth-gw,INFO,cache warmed,238,req-619920
2026-06-08T03:42:44,auth-gw,INFO,cache warmed,102,req-352593
2026-06-08T03:42:57,telemetry-ingest,INFO,request handled,149,req-333524
2026-06-08T03:43:10,billing,WARN,rate limit near threshold,123,req-956794
2026-06-08T03:43:23,auth-gw,INFO,cache warmed,133,req-940183
2026-06-08T03:43:36,billing,INFO,request handled,239,req-622669
2026-06-08T03:43:49,task-scheduler,INFO,request handled,147,req-881439
2026-06-08T03:44:02,notification,INFO,request handled,123,req-532368
2026-06-08T03:44:15,fleet-api,WARN,latency above 800ms,231,req-195310
2026-06-08T03:44:28,billing,WARN,connection pool 85% used,247,req-633030
2026-06-08T03:44:41,billing,INFO,cache warmed,107,req-480992
2026-06-08T03:44:54,fleet-api,INFO,cache warmed,104,req-687360
2026-06-08T03:45:07,billing,WARN,rate limit near threshold,203,req-789089
2026-06-08T03:45:20,telemetry-ingest,ERROR,429 from fleet-api,1598,req-896204
2026-06-08T03:45:33,notification,INFO,request handled,107,req-472390
2026-06-08T03:45:46,notification,INFO,token refreshed,153,req-492052
2026-06-08T03:45:59,notification,INFO,request handled,249,req-272129
2026-06-08T03:46:12,task-scheduler,INFO,cache warmed,47,req-366641
2026-06-08T03:46:25,billing,INFO,healthcheck ok,50,req-993590
2026-06-08T03:46:38,task-scheduler,INFO,cache warmed,231,req-919378
2026-06-08T03:46:51,auth-gw,ERROR,invalid command rejected,4195,req-148759
2026-06-08T03:47:04,notification,WARN,latency above 800ms,217,req-572388
2026-06-08T03:47:17,task-scheduler,WARN,retrying upstream call,147,req-104548
2026-06-08T03:47:30,billing,ERROR,upstream timeout,4345,req-979562
2026-06-08T03:47:43,billing,INFO,token refreshed,219,req-285810
2026-06-08T03:47:56,notification,WARN,retrying upstream call,207,req-954845
2026-06-08T03:48:09,auth-gw,INFO,cache warmed,188,req-729718
2026-06-08T03:48:22,billing,INFO,token refreshed,245,req-503348
2026-06-08T03:48:35,task-scheduler,WARN,retrying upstream call,90,req-517196
2026-06-08T03:48:48,telemetry-ingest,INFO,cache warmed,226,req-239850
2026-06-08T03:49:01,auth-gw,INFO,token refreshed,199,req-884782
2026-06-08T03:49:14,billing,INFO,token refreshed,240,req-429159
2026-06-08T03:49:27,notification,ERROR,db connection refused,2517,req-754487
2026-06-08T03:49:40,notification,INFO,task dispatched,192,req-239116
2026-06-08T03:49:53,notification,WARN,retrying upstream call,148,req-668843
2026-06-08T03:50:06,notification,WARN,connection pool 85% used,201,req-221011
2026-06-08T03:50:19,telemetry-ingest,WARN,rate limit near threshold,169,req-698357
2026-06-08T03:50:32,notification,ERROR,429 from fleet-api,3142,req-988459
2026-06-08T03:50:45,task-scheduler,INFO,token refreshed,47,req-126499
2026-06-08T03:50:58,task-scheduler,INFO,request handled,191,req-159354
2026-06-08T03:51:11,auth-gw,INFO,healthcheck ok,93,req-816586
2026-06-08T03:51:24,telemetry-ingest,INFO,request handled,196,req-922458
2026-06-08T03:51:37,telemetry-ingest,INFO,token refreshed,28,req-476105
2026-06-08T03:51:50,task-scheduler,INFO,token refreshed,242,req-808340
2026-06-08T03:52:03,notification,WARN,retrying upstream call,210,req-778553
2026-06-08T03:52:16,billing,INFO,healthcheck ok,150,req-922405
2026-06-08T03:52:29,notification,INFO,request handled,117,req-506380
2026-06-08T03:52:42,task-scheduler,WARN,connection pool 85% used,161,req-156415
2026-06-08T03:52:55,fleet-api,ERROR,invalid command rejected,4429,req-970300
2026-06-08T03:53:08,auth-gw,WARN,connection pool 85% used,213,req-716966
2026-06-08T03:53:21,billing,ERROR,db connection refused,2385,req-408467
2026-06-08T03:53:34,task-scheduler,INFO,request handled,67,req-282237
2026-06-08T03:53:47,notification,INFO,request handled,116,req-142608
2026-06-08T03:54:00,task-scheduler,INFO,token refreshed,87,req-236384
2026-06-08T03:54:13,auth-gw,WARN,connection pool 85% used,21,req-446620
2026-06-08T03:54:26,task-scheduler,ERROR,db connection refused,2059,req-438302
2026-06-08T03:54:39,billing,INFO,token refreshed,235,req-794042
2026-06-08T03:54:52,telemetry-ingest,INFO,token refreshed,160,req-475479
2026-06-08T03:55:05,fleet-api,ERROR,invalid command rejected,2601,req-292800
2026-06-08T03:55:18,billing,INFO,token refreshed,60,req-536135
2026-06-08T03:55:31,billing,INFO,cache warmed,43,req-466375
2026-06-08T03:55:44,auth-gw,INFO,task dispatched,104,req-478323
2026-06-08T03:55:57,telemetry-ingest,INFO,token refreshed,155,req-597923
2026-06-08T03:56:10,billing,ERROR,upstream timeout,3634,req-567315
2026-06-08T03:56:23,auth-gw,WARN,retrying upstream call,30,req-815706
2026-06-08T03:56:36,telemetry-ingest,INFO,request handled,118,req-369054
2026-06-08T03:56:49,billing,ERROR,invalid command rejected,3871,req-639292
2026-06-08T03:57:02,billing,INFO,cache warmed,31,req-410833
2026-06-08T03:57:15,notification,INFO,task dispatched,151,req-186345
2026-06-08T03:57:28,fleet-api,INFO,token refreshed,156,req-107686
2026-06-08T03:57:41,notification,INFO,healthcheck ok,191,req-760093
2026-06-08T03:57:54,auth-gw,WARN,rate limit near threshold,233,req-208975
2026-06-08T03:58:07,auth-gw,INFO,cache warmed,185,req-956429
2026-06-08T03:58:20,fleet-api,ERROR,db connection refused,4561,req-851690
2026-06-08T03:58:33,telemetry-ingest,INFO,request handled,38,req-156904
2026-06-08T03:58:46,auth-gw,INFO,token refreshed,38,req-702891
2026-06-08T03:58:59,auth-gw,INFO,cache warmed,119,req-573039
2026-06-08T03:59:12,notification,INFO,cache warmed,100,req-117711
2026-06-08T03:59:25,task-scheduler,WARN,latency above 800ms,156,req-106185
2026-06-08T03:59:38,notification,ERROR,upstream timeout,1172,req-834928
2026-06-08T03:59:51,fleet-api,INFO,token refreshed,47,req-403915
2026-06-08T04:00:04,notification,INFO,token refreshed,42,req-395192
2026-06-08T04:00:17,task-scheduler,INFO,cache warmed,230,req-792818
2026-06-08T04:00:30,fleet-api,INFO,healthcheck ok,156,req-330545
2026-06-08T04:00:43,auth-gw,ERROR,429 from fleet-api,3216,req-764845
2026-06-08T04:00:56,auth-gw,INFO,task dispatched,22,req-680412
2026-06-08T04:01:09,billing,INFO,request handled,30,req-105274
2026-06-08T04:01:22,billing,WARN,rate limit near threshold,157,req-674122
2026-06-08T04:01:35,fleet-api,INFO,healthcheck ok,211,req-877446
2026-06-08T04:01:48,notification,INFO,healthcheck ok,125,req-777308
2026-06-08T04:02:01,billing,INFO,healthcheck ok,67,req-331512
2026-06-08T04:02:14,billing,INFO,healthcheck ok,49,req-290167
2026-06-08T04:02:27,notification,WARN,latency above 800ms,237,req-887524
2026-06-08T04:02:40,billing,INFO,token refreshed,38,req-404771
2026-06-08T04:02:53,notification,INFO,task dispatched,45,req-307007
2026-06-08T04:03:06,notification,WARN,rate limit near threshold,104,req-474486
2026-06-08T04:03:19,auth-gw,WARN,retrying upstream call,45,req-398987
2026-06-08T04:03:32,billing,INFO,healthcheck ok,101,req-609462
2026-06-08T04:03:45,task-scheduler,INFO,token refreshed,188,req-420523
2026-06-08T04:03:58,notification,WARN,retrying upstream call,164,req-694397
2026-06-08T04:04:11,telemetry-ingest,INFO,cache warmed,63,req-105066
2026-06-08T04:04:24,telemetry-ingest,INFO,healthcheck ok,202,req-875753
2026-06-08T04:04:37,notification,INFO,task dispatched,235,req-476948
2026-06-08T04:04:50,auth-gw,WARN,connection pool 85% used,244,req-603268
2026-06-08T04:05:03,task-scheduler,INFO,task dispatched,218,req-420310
2026-06-08T04:05:16,task-scheduler,WARN,latency above 800ms,64,req-776909
2026-06-08T04:05:29,billing,INFO,task dispatched,239,req-966589
2026-06-08T04:05:42,auth-gw,INFO,healthcheck ok,87,req-869177
2026-06-08T04:05:55,notification,INFO,request handled,248,req-119535
2026-06-08T04:06:08,billing,WARN,latency above 800ms,228,req-710156
2026-06-08T04:06:21,billing,INFO,token refreshed,74,req-138436
2026-06-08T04:06:34,billing,INFO,token refreshed,248,req-665892
2026-06-08T04:06:47,task-scheduler,WARN,retrying upstream call,113,req-511564
2026-06-08T04:07:00,auth-gw,CRITICAL,telemetry ingest backlog > 10k,3183,req-240384
2026-06-08T04:07:13,task-scheduler,INFO,token refreshed,43,req-516059
2026-06-08T04:07:26,telemetry-ingest,INFO,request handled,189,req-350484
2026-06-08T04:07:39,billing,WARN,retrying upstream call,213,req-639111
2026-06-08T04:07:52,auth-gw,INFO,healthcheck ok,65,req-693868
2026-06-08T04:08:05,billing,WARN,retrying upstream call,208,req-867562
2026-06-08T04:08:18,task-scheduler,INFO,request handled,76,req-898461
2026-06-08T04:08:31,task-scheduler,INFO,request handled,87,req-487380
2026-06-08T04:08:44,auth-gw,INFO,healthcheck ok,152,req-929906
2026-06-08T04:08:57,telemetry-ingest,INFO,cache warmed,136,req-148693
2026-06-08T04:09:10,fleet-api,WARN,connection pool 85% used,46,req-837920
2026-06-08T04:09:23,billing,WARN,connection pool 85% used,233,req-877948
2026-06-08T04:09:36,telemetry-ingest,WARN,retrying upstream call,116,req-785428
2026-06-08T04:09:49,task-scheduler,INFO,token refreshed,187,req-976052
2026-06-08T04:10:02,fleet-api,INFO,task dispatched,116,req-333726
2026-06-08T04:10:15,billing,INFO,task dispatched,229,req-461792
2026-06-08T04:10:28,task-scheduler,INFO,token refreshed,21,req-626214
2026-06-08T04:10:41,auth-gw,INFO,healthcheck ok,78,req-180832
2026-06-08T04:10:54,billing,WARN,connection pool 85% used,74,req-257538
2026-06-08T04:11:07,auth-gw,INFO,task dispatched,174,req-852146
2026-06-08T04:11:20,fleet-api,WARN,retrying upstream call,126,req-950576
2026-06-08T04:11:33,telemetry-ingest,ERROR,upstream timeout,4722,req-602290
2026-06-08T04:11:46,auth-gw,WARN,retrying upstream call,185,req-973846
2026-06-08T04:11:59,task-scheduler,INFO,healthcheck ok,31,req-234097
2026-06-08T04:12:12,billing,WARN,retrying upstream call,54,req-760120
2026-06-08T04:12:25,billing,INFO,token refreshed,57,req-158627
2026-06-08T04:12:38,auth-gw,INFO,healthcheck ok,152,req-525151
2026-06-08T04:12:51,billing,WARN,latency above 800ms,244,req-854500
2026-06-08T04:13:04,notification,WARN,connection pool 85% used,41,req-327114
2026-06-08T04:13:17,task-scheduler,WARN,rate limit near threshold,242,req-605065
2026-06-08T04:13:30,auth-gw,INFO,cache warmed,173,req-249644
2026-06-08T04:13:43,billing,CRITICAL,service unavailable,4984,req-377370
2026-06-08T04:13:56,auth-gw,ERROR,invalid command rejected,1363,req-340977
2026-06-08T04:14:09,task-scheduler,INFO,healthcheck ok,47,req-117367
2026-06-08T04:14:22,auth-gw,INFO,token refreshed,195,req-540186
2026-06-08T04:14:35,auth-gw,WARN,latency above 800ms,65,req-598985
2026-06-08T04:14:48,billing,WARN,latency above 800ms,244,req-921945
2026-06-08T04:15:01,billing,INFO,request handled,43,req-605666
2026-06-08T04:15:14,notification,INFO,token refreshed,158,req-967719
2026-06-08T04:15:27,fleet-api,CRITICAL,telemetry ingest backlog > 10k,4334,req-647403
2026-06-08T04:15:40,task-scheduler,INFO,request handled,198,req-655552
2026-06-08T04:15:53,task-scheduler,INFO,cache warmed,222,req-906010
2026-06-08T04:16:06,task-scheduler,INFO,token refreshed,225,req-877407
2026-06-08T04:16:19,notification,WARN,latency above 800ms,128,req-240386
2026-06-08T04:16:32,telemetry-ingest,INFO,healthcheck ok,239,req-187889
2026-06-08T04:16:45,telemetry-ingest,WARN,rate limit near threshold,85,req-298202
2026-06-08T04:16:58,fleet-api,ERROR,upstream timeout,1765,req-645009
2026-06-08T04:17:11,fleet-api,INFO,healthcheck ok,196,req-943356
2026-06-08T04:17:24,telemetry-ingest,INFO,task dispatched,47,req-262297
2026-06-08T04:17:37,task-scheduler,WARN,connection pool 85% used,86,req-996508
2026-06-08T04:17:50,billing,INFO,token refreshed,113,req-741603
2026-06-08T04:18:03,telemetry-ingest,WARN,rate limit near threshold,213,req-313588
2026-06-08T04:18:16,task-scheduler,WARN,rate limit near threshold,65,req-488196
2026-06-08T04:18:29,billing,WARN,rate limit near threshold,84,req-421549
2026-06-08T04:18:42,billing,INFO,cache warmed,208,req-244775
2026-06-08T04:18:55,notification,INFO,healthcheck ok,134,req-921149
2026-06-08T04:19:08,notification,INFO,request handled,74,req-633036
2026-06-08T04:19:21,task-scheduler,INFO,token refreshed,177,req-830917
2026-06-08T04:19:34,notification,ERROR,upstream timeout,3987,req-766764
2026-06-08T04:19:47,fleet-api,INFO,healthcheck ok,140,req-729402
2026-06-08T04:20:00,task-scheduler,INFO,request handled,87,req-332542
2026-06-08T04:20:13,telemetry-ingest,INFO,token refreshed,29,req-859687
2026-06-08T04:20:26,task-scheduler,INFO,token refreshed,187,req-646313
2026-06-08T04:20:39,telemetry-ingest,ERROR,upstream timeout,2235,req-771394
2026-06-08T04:20:52,task-scheduler,INFO,request handled,71,req-991884
2026-06-08T04:21:05,notification,INFO,task dispatched,69,req-135241
2026-06-08T04:21:18,billing,INFO,token refreshed,198,req-342924
2026-06-08T04:21:31,billing,INFO,request handled,112,req-350878
2026-06-08T04:21:44,notification,INFO,healthcheck ok,42,req-389340
2026-06-08T04:21:57,task-scheduler,INFO,cache warmed,123,req-714549
2026-06-08T04:22:10,auth-gw,INFO,request handled,208,req-837801
2026-06-08T04:22:23,fleet-api,INFO,token refreshed,92,req-861411
2026-06-08T04:22:36,billing,WARN,connection pool 85% used,108,req-955129
2026-06-08T04:22:49,telemetry-ingest,INFO,token refreshed,69,req-576849
2026-06-08T04:23:02,task-scheduler,WARN,latency above 800ms,86,req-283537
2026-06-08T04:23:15,task-scheduler,INFO,request handled,163,req-175902
2026-06-08T04:23:28,billing,INFO,task dispatched,49,req-941945
2026-06-08T04:23:41,billing,INFO,token refreshed,228,req-931928
2026-06-08T04:23:54,billing,INFO,cache warmed,116,req-690525
2026-06-08T04:24:07,task-scheduler,CRITICAL,service unavailable,3582,req-913274
2026-06-08T04:24:20,task-scheduler,WARN,rate limit near threshold,249,req-715332
2026-06-08T04:24:33,fleet-api,INFO,request handled,86,req-170835
2026-06-08T04:24:46,task-scheduler,WARN,retrying upstream call,193,req-835236
2026-06-08T04:24:59,auth-gw,INFO,cache warmed,110,req-641593
2026-06-08T04:25:12,billing,INFO,task dispatched,83,req-401244
2026-06-08T04:25:25,fleet-api,INFO,task dispatched,39,req-681489
2026-06-08T04:25:38,auth-gw,INFO,task dispatched,110,req-329183
2026-06-08T04:25:51,billing,INFO,healthcheck ok,211,req-816289
2026-06-08T04:26:04,auth-gw,INFO,healthcheck ok,80,req-871153
2026-06-08T04:26:17,auth-gw,INFO,healthcheck ok,78,req-312616
2026-06-08T04:26:30,auth-gw,WARN,connection pool 85% used,59,req-916776
2026-06-08T04:26:43,fleet-api,INFO,request handled,193,req-795650
2026-06-08T04:26:56,task-scheduler,WARN,latency above 800ms,215,req-998723
2026-06-08T04:27:09,billing,INFO,cache warmed,115,req-750817
2026-06-08T04:27:22,telemetry-ingest,INFO,token refreshed,242,req-388078
2026-06-08T04:27:35,task-scheduler,INFO,token refreshed,91,req-517206
2026-06-08T04:27:48,auth-gw,ERROR,db connection refused,4266,req-601554
2026-06-08T04:28:01,billing,INFO,token refreshed,108,req-512842
2026-06-08T04:28:14,notification,CRITICAL,service unavailable,1786,req-832162
2026-06-08T04:28:27,billing,INFO,task dispatched,196,req-108827
2026-06-08T04:28:40,fleet-api,WARN,retrying upstream call,117,req-709231
2026-06-08T04:28:53,fleet-api,INFO,task dispatched,176,req-372315
2026-06-08T04:29:06,auth-gw,WARN,connection pool 85% used,80,req-382495
2026-06-08T04:29:19,task-scheduler,WARN,connection pool 85% used,113,req-292847
2026-06-08T04:29:32,task-scheduler,INFO,healthcheck ok,127,req-834750
2026-06-08T04:29:45,telemetry-ingest,INFO,cache warmed,91,req-572623
2026-06-08T04:29:58,auth-gw,WARN,retrying upstream call,167,req-819335
2026-06-08T04:30:11,auth-gw,INFO,task dispatched,225,req-347259
2026-06-08T04:30:24,billing,INFO,cache warmed,70,req-252928
2026-06-08T04:30:37,notification,INFO,cache warmed,226,req-110215
2026-06-08T04:30:50,auth-gw,INFO,cache warmed,54,req-990649
2026-06-08T04:31:03,notification,INFO,token refreshed,204,req-431064
2026-06-08T04:31:16,task-scheduler,INFO,task dispatched,163,req-695417
2026-06-08T04:31:29,fleet-api,INFO,request handled,196,req-271276
2026-06-08T04:31:42,fleet-api,INFO,task dispatched,141,req-979725
2026-06-08T04:31:55,notification,INFO,cache warmed,210,req-450912
2026-06-08T04:32:08,telemetry-ingest,INFO,task dispatched,163,req-684572
2026-06-08T04:32:21,telemetry-ingest,INFO,request handled,125,req-227126
2026-06-08T04:32:34,telemetry-ingest,WARN,retrying upstream call,167,req-703869
2026-06-08T04:32:47,notification,WARN,retrying upstream call,219,req-398433
2026-06-08T04:33:00,telemetry-ingest,INFO,token refreshed,144,req-912378
2026-06-08T04:33:13,notification,INFO,request handled,117,req-743473
2026-06-08T04:33:26,telemetry-ingest,INFO,healthcheck ok,242,req-275715
2026-06-08T04:33:39,notification,INFO,cache warmed,181,req-742053
2026-06-08T04:33:52,billing,INFO,request handled,40,req-269868
2026-06-08T04:34:05,telemetry-ingest,INFO,task dispatched,101,req-784733
2026-06-08T04:34:18,telemetry-ingest,ERROR,invalid command rejected,4039,req-384424
2026-06-08T04:34:31,task-scheduler,CRITICAL,db primary failover,4488,req-534098
2026-06-08T04:34:44,auth-gw,INFO,request handled,52,req-863124
2026-06-08T04:34:57,auth-gw,WARN,connection pool 85% used,210,req-834733
2026-06-08T04:35:10,notification,INFO,healthcheck ok,62,req-516332
2026-06-08T04:35:23,fleet-api,INFO,request handled,244,req-596171
2026-06-08T04:35:36,billing,INFO,request handled,217,req-516297
2026-06-08T04:35:49,billing,ERROR,upstream timeout,2950,req-748127
2026-06-08T04:36:02,auth-gw,INFO,cache warmed,99,req-340497
2026-06-08T04:36:15,auth-gw,ERROR,invalid command rejected,1835,req-237654
2026-06-08T04:36:28,billing,INFO,request handled,28,req-795781
2026-06-08T04:36:41,telemetry-ingest,INFO,cache warmed,139,req-666843
2026-06-08T04:36:54,telemetry-ingest,WARN,rate limit near threshold,54,req-831510
2026-06-08T04:37:07,billing,INFO,token refreshed,172,req-578720
2026-06-08T04:37:20,notification,ERROR,429 from fleet-api,3336,req-464032
2026-06-08T04:37:33,task-scheduler,INFO,healthcheck ok,226,req-193904
2026-06-08T04:37:46,task-scheduler,INFO,task dispatched,125,req-372427
2026-06-08T04:37:59,auth-gw,INFO,request handled,20,req-648736
2026-06-08T04:38:12,auth-gw,INFO,task dispatched,140,req-661091
2026-06-08T04:38:25,fleet-api,WARN,rate limit near threshold,213,req-600241
2026-06-08T04:38:38,telemetry-ingest,INFO,cache warmed,224,req-407151
2026-06-08T04:38:51,billing,INFO,request handled,160,req-491794
2026-06-08T04:39:04,auth-gw,INFO,token refreshed,131,req-513927
2026-06-08T04:39:17,auth-gw,INFO,cache warmed,232,req-496737
2026-06-08T04:39:30,auth-gw,INFO,request handled,128,req-755698
2026-06-08T04:39:43,auth-gw,INFO,token refreshed,226,req-827632
2026-06-08T04:39:56,notification,INFO,task dispatched,186,req-879015
2026-06-08T04:40:09,billing,INFO,cache warmed,68,req-994940
2026-06-08T04:40:22,fleet-api,INFO,healthcheck ok,94,req-215717
2026-06-08T04:40:35,notification,INFO,token refreshed,135,req-385353
2026-06-08T04:40:48,notification,WARN,rate limit near threshold,68,req-436219
2026-06-08T04:41:01,fleet-api,INFO,request handled,156,req-123205
2026-06-08T04:41:14,auth-gw,INFO,task dispatched,88,req-231113
2026-06-08T04:41:27,notification,INFO,request handled,79,req-194578
2026-06-08T04:41:40,auth-gw,INFO,cache warmed,75,req-458521
2026-06-08T04:41:53,task-scheduler,INFO,cache warmed,115,req-586208
2026-06-08T04:42:06,notification,INFO,task dispatched,40,req-984522
2026-06-08T04:42:19,auth-gw,INFO,task dispatched,218,req-511484
2026-06-08T04:42:32,fleet-api,INFO,cache warmed,66,req-301528
2026-06-08T04:42:45,telemetry-ingest,INFO,request handled,51,req-905459
2026-06-08T04:42:58,notification,INFO,cache warmed,217,req-564478
2026-06-08T04:43:11,auth-gw,ERROR,upstream timeout,4575,req-871041
2026-06-08T04:43:24,fleet-api,INFO,healthcheck ok,141,req-508024
2026-06-08T04:43:37,notification,INFO,task dispatched,60,req-759726
2026-06-08T04:43:50,notification,INFO,token refreshed,153,req-228074
2026-06-08T04:44:03,telemetry-ingest,INFO,task dispatched,70,req-477934
2026-06-08T04:44:16,fleet-api,WARN,retrying upstream call,48,req-347428
2026-06-08T04:44:29,notification,INFO,task dispatched,23,req-275490
2026-06-08T04:44:42,telemetry-ingest,WARN,latency above 800ms,121,req-927477
2026-06-08T04:44:55,auth-gw,INFO,request handled,168,req-921533
2026-06-08T04:45:08,notification,INFO,token refreshed,59,req-489439
2026-06-08T04:45:21,fleet-api,INFO,healthcheck ok,147,req-195841
2026-06-08T04:45:34,notification,WARN,connection pool 85% used,214,req-755498
2026-06-08T04:45:47,fleet-api,INFO,task dispatched,185,req-261395
2026-06-08T04:46:00,notification,INFO,request handled,52,req-611540
2026-06-08T04:46:13,auth-gw,INFO,token refreshed,221,req-775960
2026-06-08T04:46:26,telemetry-ingest,INFO,healthcheck ok,25,req-822730
2026-06-08T04:46:39,task-scheduler,INFO,healthcheck ok,84,req-141406
2026-06-08T04:46:52,task-scheduler,ERROR,429 from fleet-api,3214,req-669097
2026-06-08T04:47:05,notification,INFO,healthcheck ok,165,req-295692
2026-06-08T04:47:18,billing,INFO,task dispatched,207,req-591147
2026-06-08T04:47:31,telemetry-ingest,WARN,retrying upstream call,37,req-656937
2026-06-08T04:47:44,auth-gw,INFO,task dispatched,229,req-376141
2026-06-08T04:47:57,billing,INFO,cache warmed,20,req-913608
2026-06-08T04:48:10,notification,INFO,cache warmed,207,req-294546
